UniProt Accession,PDB ID,Status,Source
Q15303,3U2P,✅ Downloaded from PDB,KIBA
Q15303,3U7U,✅ Downloaded from PDB,KIBA
Q15303,3U9U,✅ Downloaded from PDB,KIBA
Q15303,8U4I,✅ Downloaded from PDB,KIBA
Q15303,8U4J,✅ Downloaded from PDB,KIBA
Q15303,8U4K,✅ Downloaded from PDB,KIBA
Q15303,8U4L,✅ Downloaded from PDB,KIBA
Q15418,2WNT,✅ Downloaded from PDB,KIBA
Q15418,2Z7Q,✅ Downloaded from PDB,KIBA
Q15418,2Z7R,✅ Downloaded from PDB,KIBA
Q15418,2Z7S,✅ Downloaded from PDB,KIBA
Q15418,3RNY,✅ Downloaded from PDB,KIBA
Q15418,3TEI,✅ Downloaded from PDB,KIBA
Q15418,4H3P,✅ Downloaded from PDB,KIBA
Q15418,4NIF,✅ Downloaded from PDB,KIBA
Q15418,5CSF,✅ Downloaded from PDB,KIBA
Q15418,5CSI,✅ Downloaded from PDB,KIBA
Q15418,5CSJ,✅ Downloaded from PDB,KIBA
Q15418,5CSN,✅ Downloaded from PDB,KIBA
Q15418,5N7D,✅ Downloaded from PDB,KIBA
Q15418,5N7F,✅ Downloaded from PDB,KIBA
Q15418,5N7G,✅ Downloaded from PDB,KIBA
Q15418,5V61,✅ Downloaded from PDB,KIBA
Q15418,5V62,✅ Downloaded from PDB,KIBA
Q15418,6TWY,✅ Downloaded from PDB,KIBA
Q15418,7P74,✅ Downloaded from PDB,KIBA
Q15418,7PC8,✅ Downloaded from PDB,KIBA
Q15418,7QQL,✅ Downloaded from PDB,KIBA
Q15418,8WF4,✅ Downloaded from PDB,KIBA
Q15418,8XOV,✅ Downloaded from PDB,KIBA
Q15759,3GC8,✅ Downloaded from PDB,KIBA
Q15759,3GC9,✅ Downloaded from PDB,KIBA
Q15759,3GP0,✅ Downloaded from PDB,KIBA
Q15759,8YGW,✅ Downloaded from PDB,KIBA
Q16288,1WWC,✅ Downloaded from PDB,KIBA
Q16288,3V5Q,✅ Downloaded from PDB,KIBA
Q16288,4YMJ,✅ Downloaded from PDB,KIBA
Q16288,6KZC,✅ Downloaded from PDB,KIBA
Q16288,6KZD,✅ Downloaded from PDB,KIBA
Q16512,1CXZ,✅ Downloaded from PDB,KIBA
Q16512,1URF,✅ Downloaded from PDB,KIBA
Q16512,2RMK,✅ Downloaded from PDB,KIBA
Q16512,4NKG,✅ Downloaded from PDB,KIBA
Q16512,4OTD,✅ Downloaded from PDB,KIBA
Q16512,4OTG,✅ Downloaded from PDB,KIBA
Q16512,4OTH,✅ Downloaded from PDB,KIBA
Q16512,4OTI,✅ Downloaded from PDB,KIBA
Q16513,4CRS,✅ Downloaded from PDB,KIBA
Q16513,4RRV,✅ Downloaded from PDB,KIBA
Q16513,6CCY,✅ Downloaded from PDB,KIBA
Q16513,6GBE,✅ Downloaded from PDB,KIBA
Q16539,1A9U,✅ Downloaded from PDB,KIBA
Q16539,1BL6,✅ Downloaded from PDB,KIBA
Q16539,1BL7,✅ Downloaded from PDB,KIBA
Q16539,1BMK,✅ Downloaded from PDB,KIBA
Q16539,1DI9,✅ Downloaded from PDB,KIBA
Q16539,1IAN,✅ Downloaded from PDB,KIBA
Q16539,1KV1,✅ Downloaded from PDB,KIBA
Q16539,1KV2,✅ Downloaded from PDB,KIBA
Q16539,1M7Q,✅ Downloaded from PDB,KIBA
Q16539,1OUK,✅ Downloaded from PDB,KIBA
Q16539,1OUY,✅ Downloaded from PDB,KIBA
Q16539,1OVE,✅ Downloaded from PDB,KIBA
Q16539,1OZ1,✅ Downloaded from PDB,KIBA
Q16539,1R39,✅ Downloaded from PDB,KIBA
Q16539,1R3C,✅ Downloaded from PDB,KIBA
Q16539,1W7H,✅ Downloaded from PDB,KIBA
Q16539,1W82,✅ Downloaded from PDB,KIBA
Q16539,1W83,✅ Downloaded from PDB,KIBA
Q16539,1W84,✅ Downloaded from PDB,KIBA
Q16539,1WBN,✅ Downloaded from PDB,KIBA
Q16539,1WBO,✅ Downloaded from PDB,KIBA
Q16539,1WBS,✅ Downloaded from PDB,KIBA
Q16539,1WBT,✅ Downloaded from PDB,KIBA
Q16539,1WBV,✅ Downloaded from PDB,KIBA
Q16539,1WBW,✅ Downloaded from PDB,KIBA
Q16539,1WFC,✅ Downloaded from PDB,KIBA
Q16539,1YQJ,✅ Downloaded from PDB,KIBA
Q16539,1ZYJ,✅ Downloaded from PDB,KIBA
Q16539,1ZZ2,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Max retries exceeded with url: /download/1ZZ2.pdb (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",KIBA
Q16539,1ZZL,✅ Downloaded from PDB,KIBA
Q16539,2BAJ,✅ Downloaded from PDB,KIBA
Q16539,2BAK,✅ Downloaded from PDB,KIBA
Q16539,2BAL,✅ Downloaded from PDB,KIBA
Q16539,2BAQ,✅ Downloaded from PDB,KIBA
Q16539,2FSL,✅ Downloaded from PDB,KIBA
Q16539,2FSM,✅ Downloaded from PDB,KIBA
Q16539,2FSO,✅ Downloaded from PDB,KIBA
Q16539,2FST,✅ Downloaded from PDB,KIBA
Q16539,2GFS,✅ Downloaded from PDB,KIBA
Q16539,2I0H,✅ Downloaded from PDB,KIBA
Q16539,2LGC,✅ Downloaded from PDB,KIBA
Q16539,2NPQ,✅ Downloaded from PDB,KIBA
Q16539,2OKR,✅ Downloaded from PDB,KIBA
Q16539,2ONL,✅ Downloaded from PDB,KIBA
Q16539,2QD9,✅ Downloaded from PDB,KIBA
Q16539,2RG5,✅ Downloaded from PDB,KIBA
Q16539,2RG6,✅ Downloaded from PDB,KIBA
Q16539,2Y8O,✅ Downloaded from PDB,KIBA
Q16539,2YIS,✅ Downloaded from PDB,KIBA
Q16539,2YIW,✅ Downloaded from PDB,KIBA
Q16539,2YIX,✅ Downloaded from PDB,KIBA
Q16539,2ZAZ,✅ Downloaded from PDB,KIBA
Q16539,2ZB0,✅ Downloaded from PDB,KIBA
Q16539,2ZB1,✅ Downloaded from PDB,KIBA
Q16539,3BV2,✅ Downloaded from PDB,KIBA
Q16539,3BV3,✅ Downloaded from PDB,KIBA
Q16539,3BX5,✅ Downloaded from PDB,KIBA
Q16539,3C5U,✅ Downloaded from PDB,KIBA
Q16539,3CTQ,✅ Downloaded from PDB,KIBA
Q16539,3D7Z,✅ Downloaded from PDB,KIBA
Q16539,3D83,✅ Downloaded from PDB,KIBA
Q16539,3DS6,✅ Downloaded from PDB,KIBA
Q16539,3DT1,✅ Downloaded from PDB,KIBA
Q16539,3E92,✅ Downloaded from PDB,KIBA
Q16539,3E93,✅ Downloaded from PDB,KIBA
Q16539,3FC1,✅ Downloaded from PDB,KIBA
Q16539,3FI4,✅ Downloaded from PDB,KIBA
Q16539,3FKL,✅ Downloaded from PDB,KIBA
Q16539,3FKN,✅ Downloaded from PDB,KIBA
Q16539,3FKO,✅ Downloaded from PDB,KIBA
Q16539,3FL4,✅ Downloaded from PDB,KIBA
Q16539,3FLN,✅ Downloaded from PDB,KIBA
Q16539,3FLQ,✅ Downloaded from PDB,KIBA
Q16539,3FLS,✅ Downloaded from PDB,KIBA
Q16539,3FLW,✅ Downloaded from PDB,KIBA
Q16539,3FLY,✅ Downloaded from PDB,KIBA
Q16539,3FLZ,✅ Downloaded from PDB,KIBA
Q16539,3FMH,✅ Downloaded from PDB,KIBA
Q16539,3FMJ,✅ Downloaded from PDB,KIBA
Q16539,3FMK,✅ Downloaded from PDB,KIBA
Q16539,3FML,✅ Downloaded from PDB,KIBA
Q16539,3FMM,✅ Downloaded from PDB,KIBA
Q16539,3FMN,✅ Downloaded from PDB,KIBA
Q16539,3FSF,✅ Downloaded from PDB,KIBA
Q16539,3FSK,✅ Downloaded from PDB,KIBA
Q16539,3GC7,✅ Downloaded from PDB,KIBA
Q16539,3GCP,✅ Downloaded from PDB,KIBA
Q16539,3GCQ,✅ Downloaded from PDB,KIBA
Q16539,3GCS,✅ Downloaded from PDB,KIBA
Q16539,3GCU,✅ Downloaded from PDB,KIBA
Q16539,3GCV,✅ Downloaded from PDB,KIBA
Q16539,3GFE,✅ Downloaded from PDB,KIBA
Q16539,3GI3,✅ Downloaded from PDB,KIBA
Q16539,3HA8,✅ Downloaded from PDB,KIBA
Q16539,3HEC,✅ Downloaded from PDB,KIBA
Q16539,3HEG,✅ Downloaded from PDB,KIBA
Q16539,3HL7,✅ Downloaded from PDB,KIBA
Q16539,3HLL,✅ Downloaded from PDB,KIBA
Q16539,3HP2,✅ Downloaded from PDB,KIBA
Q16539,3HP5,✅ Downloaded from PDB,KIBA
Q16539,3HRB,✅ Downloaded from PDB,KIBA
Q16539,3HUB,✅ Downloaded from PDB,KIBA
Q16539,3HUC,✅ Downloaded from PDB,KIBA
Q16539,3HV3,✅ Downloaded from PDB,KIBA
Q16539,3HV4,✅ Downloaded from PDB,KIBA
Q16539,3HV5,✅ Downloaded from PDB,KIBA
Q16539,3HV6,✅ Downloaded from PDB,KIBA
Q16539,3HV7,✅ Downloaded from PDB,KIBA
Q16539,3HVC,✅ Downloaded from PDB,KIBA
Q16539,3IPH,✅ Downloaded from PDB,KIBA
Q16539,3ITZ,✅ Downloaded from PDB,KIBA
Q16539,3IW5,✅ Downloaded from PDB,KIBA
Q16539,3IW6,✅ Downloaded from PDB,KIBA
Q16539,3IW7,✅ Downloaded from PDB,KIBA
Q16539,3IW8,✅ Downloaded from PDB,KIBA
Q16539,3K3I,✅ Downloaded from PDB,KIBA
Q16539,3K3J,✅ Downloaded from PDB,KIBA
Q16539,3KF7,✅ Downloaded from PDB,KIBA
Q16539,3KQ7,✅ Downloaded from PDB,KIBA
Q16539,3L8S,✅ Downloaded from PDB,KIBA
Q16539,3L8X,✅ Downloaded from PDB,KIBA
Q16539,3LFA,✅ Downloaded from PDB,KIBA
Q16539,3LFB,✅ Downloaded from PDB,KIBA
Q16539,3LFC,✅ Downloaded from PDB,KIBA
Q16539,3LFD,✅ Downloaded from PDB,KIBA
Q16539,3LFE,✅ Downloaded from PDB,KIBA
Q16539,3LFF,✅ Downloaded from PDB,KIBA
Q16539,3LHJ,✅ Downloaded from PDB,KIBA
Q16539,3MGY,✅ Downloaded from PDB,KIBA
Q16539,3MH0,✅ Downloaded from PDB,KIBA
Q16539,3MH1,✅ Downloaded from PDB,KIBA
Q16539,3MH2,✅ Downloaded from PDB,KIBA
Q16539,3MH3,✅ Downloaded from PDB,KIBA
Q16539,3MPA,✅ Downloaded from PDB,KIBA
Q16539,3MPT,✅ Downloaded from PDB,KIBA
Q16539,3MVL,✅ Downloaded from PDB,KIBA
Q16539,3MVM,✅ Downloaded from PDB,KIBA
Q16539,3MW1,✅ Downloaded from PDB,KIBA
Q16539,3NEW,✅ Downloaded from PDB,KIBA
Q16539,3NNU,✅ Downloaded from PDB,KIBA
Q16539,3NNV,✅ Downloaded from PDB,KIBA
Q16539,3NNW,✅ Downloaded from PDB,KIBA
Q16539,3NNX,✅ Downloaded from PDB,KIBA
Q16539,3NWW,✅ Downloaded from PDB,KIBA
Q16539,3O8P,✅ Downloaded from PDB,KIBA
Q16539,3O8T,✅ Downloaded from PDB,KIBA
Q16539,3O8U,✅ Downloaded from PDB,KIBA
Q16539,3OBG,✅ Downloaded from PDB,KIBA
Q16539,3OBJ,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q16539,3OC1,✅ Downloaded from PDB,KIBA
Q16539,3OCG,✅ Downloaded from PDB,KIBA
Q16539,3OD6,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q16539,3ODY,✅ Downloaded from PDB,KIBA
Q16539,3ODZ,✅ Downloaded from PDB,KIBA
Q16539,3OEF,✅ Downloaded from PDB,KIBA
Q16539,3PG3,✅ Downloaded from PDB,KIBA
Q16539,3QUD,✅ Downloaded from PDB,KIBA
Q16539,3QUE,✅ Downloaded from PDB,KIBA
Q16539,3RIN,✅ Downloaded from PDB,KIBA
Q16539,3ROC,✅ Downloaded from PDB,KIBA
Q16539,3S3I,✅ Downloaded from PDB,KIBA
Q16539,3S4Q,✅ Downloaded from PDB,KIBA
Q16539,3U8W,✅ Downloaded from PDB,KIBA
Q16539,3UVP,✅ Downloaded from PDB,KIBA
Q16539,3UVQ,✅ Downloaded from PDB,KIBA
Q16539,3UVR,✅ Downloaded from PDB,KIBA
Q16539,3ZS5,✅ Downloaded from PDB,KIBA
Q16539,3ZSG,✅ Downloaded from PDB,KIBA
Q16539,3ZSH,✅ Downloaded from PDB,KIBA
Q16539,3ZSI,✅ Downloaded from PDB,KIBA
Q16539,3ZYA,✅ Downloaded from PDB,KIBA
Q16539,4A9Y,✅ Downloaded from PDB,KIBA
Q16539,4AA0,✅ Downloaded from PDB,KIBA
Q16539,4AA4,✅ Downloaded from PDB,KIBA
Q16539,4AA5,✅ Downloaded from PDB,KIBA
Q16539,4AAC,✅ Downloaded from PDB,KIBA
Q16539,4DLI,✅ Downloaded from PDB,KIBA
Q16539,4DLJ,✅ Downloaded from PDB,KIBA
Q16539,4E5A,✅ Downloaded from PDB,KIBA
Q16539,4E5B,✅ Downloaded from PDB,KIBA
Q16539,4E6A,✅ Downloaded from PDB,KIBA
Q16539,4E6C,✅ Downloaded from PDB,KIBA
Q16539,4E8A,✅ Downloaded from PDB,KIBA
Q16539,4EH2,✅ Downloaded from PDB,KIBA
Q16539,4EH3,✅ Downloaded from PDB,KIBA
Q16539,4EH4,✅ Downloaded from PDB,KIBA
Q16539,4EH5,✅ Downloaded from PDB,KIBA
Q16539,4EH6,✅ Downloaded from PDB,KIBA
Q16539,4EH7,✅ Downloaded from PDB,KIBA
Q16539,4EH8,✅ Downloaded from PDB,KIBA
Q16539,4EH9,✅ Downloaded from PDB,KIBA
Q16539,4EHV,✅ Downloaded from PDB,KIBA
Q16539,4EWQ,✅ Downloaded from PDB,KIBA
Q16539,4F9W,✅ Downloaded from PDB,KIBA
Q16539,4F9Y,✅ Downloaded from PDB,KIBA
Q16539,4FA2,✅ Downloaded from PDB,KIBA
Q16539,4GEO,✅ Downloaded from PDB,KIBA
Q16539,4KIN,✅ Downloaded from PDB,KIBA
Q16539,4KIP,✅ Downloaded from PDB,KIBA
Q16539,4KIQ,✅ Downloaded from PDB,KIBA
Q16539,4L8M,✅ Downloaded from PDB,KIBA
Q16539,4R3C,✅ Downloaded from PDB,KIBA
Q16539,4ZTH,✅ Downloaded from PDB,KIBA
Q16539,5ETA,✅ Downloaded from PDB,KIBA
Q16539,5ETC,✅ Downloaded from PDB,KIBA
Q16539,5ETF,✅ Downloaded from PDB,KIBA
Q16539,5ETI,✅ Downloaded from PDB,KIBA
Q16539,5ML5,✅ Downloaded from PDB,KIBA
Q16539,5MTX,✅ Downloaded from PDB,KIBA
Q16539,5MTY,✅ Downloaded from PDB,KIBA
Q16539,5MZ3,✅ Downloaded from PDB,KIBA
Q16539,5N63,✅ Downloaded from PDB,KIBA
Q16539,5N64,✅ Downloaded from PDB,KIBA
Q16539,5N65,✅ Downloaded from PDB,KIBA
Q16539,5N66,✅ Downloaded from PDB,KIBA
Q16539,5N67,✅ Downloaded from PDB,KIBA
Q16539,5N68,✅ Downloaded from PDB,KIBA
Q16539,5O8U,✅ Downloaded from PDB,KIBA
Q16539,5O8V,✅ Downloaded from PDB,KIBA
Q16539,5OMG,✅ Downloaded from PDB,KIBA
Q16539,5OMH,✅ Downloaded from PDB,KIBA
Q16539,5TBE,✅ Downloaded from PDB,KIBA
Q16539,5TCO,✅ Downloaded from PDB,KIBA
Q16539,5WJJ,✅ Downloaded from PDB,KIBA
Q16539,5XYX,✅ Downloaded from PDB,KIBA
Q16539,5XYY,✅ Downloaded from PDB,KIBA
Q16539,6ANL,✅ Downloaded from PDB,KIBA
Q16539,6HWT,✅ Downloaded from PDB,KIBA
Q16539,6HWU,✅ Downloaded from PDB,KIBA
Q16539,6HWV,✅ Downloaded from PDB,KIBA
Q16539,6M95,✅ Downloaded from PDB,KIBA
Q16539,6M9L,✅ Downloaded from PDB,KIBA
Q16539,6OHD,✅ Downloaded from PDB,KIBA
Q16539,6QDZ,✅ Downloaded from PDB,KIBA
Q16539,6QE1,✅ Downloaded from PDB,KIBA
Q16539,6QYX,✅ Downloaded from PDB,KIBA
Q16539,6RFO,✅ Downloaded from PDB,KIBA
Q16539,6SFI,✅ Downloaded from PDB,KIBA
Q16539,6SFJ,✅ Downloaded from PDB,KIBA
Q16539,6SFK,✅ Downloaded from PDB,KIBA
Q16539,6SFO,✅ Downloaded from PDB,KIBA
Q16539,6TCA,✅ Downloaded from PDB,KIBA
Q16539,6ZQS,✅ Downloaded from PDB,KIBA
Q16539,6ZWP,✅ Downloaded from PDB,KIBA
Q16539,8A8M,✅ Downloaded from PDB,KIBA
Q16539,8VXE,❌ PDB Download failed,KIBA
Q16566,2W4O,✅ Downloaded from PDB,KIBA
Q16584,5K26,✅ Downloaded from PDB,KIBA
Q16584,5K28,✅ Downloaded from PDB,KIBA
Q16584,6AQB,✅ Downloaded from PDB,KIBA
Q16584,6CQ7,✅ Downloaded from PDB,KIBA
Q16620,1HCF,✅ Downloaded from PDB,KIBA
Q16620,1WWB,✅ Downloaded from PDB,KIBA
Q16620,2MFQ,✅ Downloaded from PDB,KIBA
Q16620,4ASZ,✅ Downloaded from PDB,KIBA
Q16620,4AT3,✅ Downloaded from PDB,KIBA
Q16620,4AT4,✅ Downloaded from PDB,KIBA
Q16620,4AT5,✅ Downloaded from PDB,KIBA
Q16620,5MO9,✅ Downloaded from PDB,KIBA
Q16620,8OYD,✅ Downloaded from PDB,KIBA
Q16644,3FHR,✅ Downloaded from PDB,KIBA
Q16644,3FXW,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q16644,3R1N,✅ Downloaded from PDB,KIBA
Q16644,3SHE,✅ Downloaded from PDB,KIBA
Q16644,7NRB,✅ Downloaded from PDB,KIBA
Q5VT25,AF-Q5VT25-F1,✅ Downloaded from AlphaFold,KIBA
Q7KZI7,3IEC,✅ Downloaded from PDB,KIBA
Q7KZI7,5EAK,✅ Downloaded from PDB,KIBA
Q7KZI7,5KZ7,✅ Downloaded from PDB,KIBA
Q7KZI7,5KZ8,✅ Downloaded from PDB,KIBA
Q7KZI7,8TXY,✅ Downloaded from PDB,KIBA
Q7L7X3,AF-Q7L7X3-F1,✅ Downloaded from AlphaFold,KIBA
Q86V86,AF-Q86V86-F1,✅ Downloaded from AlphaFold,KIBA
Q8IU85,2JC6,✅ Downloaded from PDB,KIBA
Q8IU85,6QP5,✅ Downloaded from PDB,KIBA
Q8IU85,6T28,❌ PDB Download failed,KIBA
Q8IU85,6T29,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q8IU85,6T6F,✅ Downloaded from PDB,KIBA
Q8IU85,8BFM,✅ Downloaded from PDB,KIBA
Q8IU85,8BFS,✅ Downloaded from PDB,KIBA
Q8IW41,AF-Q8IW41-F1,✅ Downloaded from AlphaFold,KIBA
Q8N4C8,AF-Q8N4C8-F1,✅ Downloaded from AlphaFold,KIBA
Q8TDC3,AF-Q8TDC3-F1,✅ Downloaded from AlphaFold,KIBA
Q96GD4,4AF3,✅ Downloaded from PDB,KIBA
Q96PF2,AF-Q96PF2-F1,✅ Downloaded from AlphaFold,KIBA
Q96RG2,1LL8,✅ Downloaded from PDB,KIBA
Q96RG2,3DLS,✅ Downloaded from PDB,KIBA
Q96RR4,2ZV2,✅ Downloaded from PDB,KIBA
Q96RR4,5UY6,✅ Downloaded from PDB,KIBA
Q96RR4,5UYJ,✅ Downloaded from PDB,KIBA
Q96RR4,5VT1,✅ Downloaded from PDB,KIBA
Q96RR4,5YV8,✅ Downloaded from PDB,KIBA
Q96RR4,5YV9,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q96RR4,5YVA,✅ Downloaded from PDB,KIBA
Q96RR4,5YVB,✅ Downloaded from PDB,KIBA
Q96RR4,5YVC,✅ Downloaded from PDB,KIBA
Q96RR4,6BKU,✅ Downloaded from PDB,KIBA
Q96RR4,6BLE,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q96RR4,6BQL,✅ Downloaded from PDB,KIBA
Q96RR4,6BQP,✅ Downloaded from PDB,KIBA
Q96RR4,6BQQ,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q96RR4,6BRC,✅ Downloaded from PDB,KIBA
Q96RR4,6CMJ,✅ Downloaded from PDB,KIBA
Q96RR4,6EF5,✅ Downloaded from PDB,KIBA
Q96RR4,6EWW,✅ Downloaded from PDB,KIBA
Q96RR4,6FEL,✅ Downloaded from PDB,KIBA
Q96RR4,6Y3O,✅ Downloaded from PDB,KIBA
Q96RR4,6Y4K,✅ Downloaded from PDB,KIBA
Q96RR4,6Y6B,✅ Downloaded from PDB,KIBA
Q96RR4,6Y8A,✅ Downloaded from PDB,KIBA
Q96RR4,8TUC,✅ Downloaded from PDB,KIBA
Q96SB4,1WAK,✅ Downloaded from PDB,KIBA
Q96SB4,1WBP,✅ Downloaded from PDB,KIBA
Q96SB4,3BEG,✅ Downloaded from PDB,KIBA
Q96SB4,4WUA,✅ Downloaded from PDB,KIBA
Q96SB4,5MXX,✅ Downloaded from PDB,KIBA
Q96SB4,5MY8,✅ Downloaded from PDB,KIBA
Q96SB4,5NNG,✅ Downloaded from PDB,KIBA
Q96SB4,5XV7,✅ Downloaded from PDB,KIBA
Q96SB4,6FAD,✅ Downloaded from PDB,KIBA
Q96SB4,7DD1,✅ Downloaded from PDB,KIBA
Q96SB4,7PQS,✅ Downloaded from PDB,KIBA
Q96SB4,7ZKS,✅ Downloaded from PDB,KIBA
Q99683,2CLQ,✅ Downloaded from PDB,KIBA
Q99683,3VW6,✅ Downloaded from PDB,KIBA
Q99683,4BF2,✅ Downloaded from PDB,KIBA
Q99683,4BHN,✅ Downloaded from PDB,KIBA
Q99683,4BIB,✅ Downloaded from PDB,KIBA
Q99683,4BIC,✅ Downloaded from PDB,KIBA
Q99683,4BID,✅ Downloaded from PDB,KIBA
Q99683,4BIE,✅ Downloaded from PDB,KIBA
Q99683,5ULM,✅ Downloaded from PDB,KIBA
Q99683,5UOR,✅ Downloaded from PDB,KIBA
Q99683,5UOX,✅ Downloaded from PDB,KIBA
Q99683,5UP3,✅ Downloaded from PDB,KIBA
Q99683,5V19,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q99683,5V24,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q99683,5VIL,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q99683,5VIO,✅ Downloaded from PDB,KIBA
Q99683,6E2M,✅ Downloaded from PDB,KIBA
Q99683,6E2N,✅ Downloaded from PDB,KIBA
Q99683,6E2O,✅ Downloaded from PDB,KIBA
Q99683,6EJL,✅ Downloaded from PDB,KIBA
Q99683,6OYT,✅ Downloaded from PDB,KIBA
Q99683,6OYW,✅ Downloaded from PDB,KIBA
Q99683,6VRE,✅ Downloaded from PDB,KIBA
Q99683,6XIH,✅ Downloaded from PDB,KIBA
Q99683,7MU6,❌ PDB Download failed,KIBA
Q99683,7MU7,✅ Downloaded from PDB,KIBA
Q99683,8QGY,✅ Downloaded from PDB,KIBA
Q9BUB5,2HW6,✅ Downloaded from PDB,KIBA
Q9BUB5,2Y9Q,✅ Downloaded from PDB,KIBA
Q9BUB5,5WVD,✅ Downloaded from PDB,KIBA
Q9BXA7,AF-Q9BXA7-F1,✅ Downloaded from AlphaFold,KIBA
Q9BZL6,2COA,✅ Downloaded from PDB,KIBA
Q9BZL6,3BGM,✅ Downloaded from PDB,KIBA
Q9BZL6,4NNX,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Max retries exceeded with url: /download/4NNX.pdb (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",KIBA
Q9BZL6,4NNY,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Max retries exceeded with url: /download/4NNY.pdb (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",KIBA
Q9H2G2,2J51,✅ Downloaded from PDB,KIBA
Q9H2G2,2JFL,✅ Downloaded from PDB,KIBA
Q9H2G2,2JFM,✅ Downloaded from PDB,KIBA
Q9H2G2,2UV2,✅ Downloaded from PDB,KIBA
Q9H2G2,4USF,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q9H2G2,6HVD,✅ Downloaded from PDB,KIBA
Q9H2G2,8BEM,✅ Downloaded from PDB,KIBA
Q9H3Y6,AF-Q9H3Y6-F1,✅ Downloaded from AlphaFold,KIBA
Q9H4B4,4B6L,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Max retries exceeded with url: /download/4B6L.pdb (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",KIBA
Q9HBH9,2AC3,✅ Downloaded from PDB,KIBA
Q9HBH9,2AC5,✅ Downloaded from PDB,KIBA
Q9HBH9,2HW7,✅ Downloaded from PDB,KIBA
Q9HBH9,6CJ5,✅ Downloaded from PDB,KIBA
Q9HBH9,6CJE,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q9HBH9,6CJH,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q9HBH9,6CJW,✅ Downloaded from PDB,KIBA
Q9HBH9,6CJY,✅ Downloaded from PDB,KIBA
Q9HBH9,6CK3,✅ Downloaded from PDB,KIBA
Q9HBH9,6CK6,✅ Downloaded from PDB,KIBA
Q9HBH9,6CKI,✅ Downloaded from PDB,KIBA
Q9HBH9,6JLR,✅ Downloaded from PDB,KIBA
Q9HBH9,8P9B,✅ Downloaded from PDB,KIBA
Q9HBH9,8XFM,❌ PDB Download failed,KIBA
Q9HBY8,AF-Q9HBY8-F1,✅ Downloaded from AlphaFold,KIBA
Q9HC98,AF-Q9HC98-F1,✅ Downloaded from AlphaFold,KIBA
Q9HCP0,2CMW,✅ Downloaded from PDB,KIBA
Q9NR20,AF-Q9NR20-F1,✅ Downloaded from AlphaFold,KIBA
Q9NYL2,5HES,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",KIBA
Q9NYL2,5X5O,✅ Downloaded from PDB,KIBA
Q9NYL2,6JUT,✅ Downloaded from PDB,KIBA
Q9NYL2,6JUU,✅ Downloaded from PDB,KIBA
Q9NYL2,7YAW,✅ Downloaded from PDB,KIBA
Q9NYL2,7YAZ,✅ Downloaded from PDB,KIBA
Q9P1W9,2IWI,✅ Downloaded from PDB,KIBA
Q9P1W9,4X7Q,✅ Downloaded from PDB,KIBA
Q9P289,3GGF,✅ Downloaded from PDB,KIBA
